_id,ProfileId,Hard-angled eyebrows,Sideburns,Age between 16-20,Asian race,Small mouth,Male,Nubian nose,Age between 6-10,Triangular ear,Pointed chin,Brown hair,Dark lips,Tongue earlobe,Uneven cheekbones,Age between 61-70,Age between 11-15,Earrings,Creased skin,Curly hair,Arched earlobe,Age between 41-50,Streight hairline,Collagen-inflated lips,Piercings,Round eyebrows,Ractangular ear,Wide nose,Square earlobe,Triangular earlobe,Hawk nose,Long eyebrows,Age between 21-30,White race,Big eyeballs,Long nose,Pimples,Pouty lips,Freckles,Green eyes,Big forehead,Face marks,Hispanic race,Coily hair,Female,Blue eyes,Make-up,Double chin,Red cheeks,Goatee,Sunken of flat cheekbones,Cracked lips,Cleft chin,Long hair,Streight forehead,Wrinkled skin,Narrow nostrils,Flared nostrils,Protruding cheekbones,Mustache,Oval ear,Age between 51-60,Short hair,Tatto,Brown eyes,Straight hair,Short eyebrows,Streight eyebrows,Blonde hair,African nose,Unshaven facial hair,Protruding chin,Narrow forehead,Round ear,M-shaped forehead,Pierced lips,Curved forehead,Square chin,Facial hair,Red hair,Beard,Black race,Wide nostrils,Turned-up nose,Roman nose,Shaven facial hair,Age between 31-40,Age over 70,Wavy hair,Narrow chin,Straight nose,Long chin,Indian race,Receding chin,American Indian race,Snub nose,High cheekbones,Smooth skin,Low cheekbones,Prominent cheekbones,Wide mouth,Bald head,Black hair,Glasses,Moles
666b330e9892d23e5f904811,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904812,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904813,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904814,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904815,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904816,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904817,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904818,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904819,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90481a,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90481b,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90481c,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90481d,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90481e,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90481f,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904820,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904821,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904822,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904823,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904824,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904825,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904826,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904827,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904828,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904829,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90482a,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90482b,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90482c,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90482d,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90482e,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90482f,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904830,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904831,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904832,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904833,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904834,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904835,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904836,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904837,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904838,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904839,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90483a,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90483b,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90483c,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90483d,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90483e,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f90483f,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904840,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904841,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904842,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904843,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904844,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904845,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904846,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904847,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904848,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
666b330e9892d23e5f904849,010712.jpg,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,Yes,No,No,No,No,Yes,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,,,,,,,,,No,No,No,No,No,No,,,,,,,,,,,,Yes,,
